lot_id,species_common,scientific_name,lot_mass_kg,product_form,handling_scenario,prehistory_equivalent_ice_h,baseline_shelf_life_h,target_market_node_id,traceability_status,origin_node_id,min_temp_c,mean_temp_c,max_temp_c,time_above_4c_h,time_above_10c_h,time_above_15c_h,equivalent_ice_age_h,remaining_quality_window_h,logger_missing_intervals,eye_demerit_0_3,gill_demerit_0_3,odor_demerit_0_3,texture_demerit_0_3,mucus_demerit_0_3,belly_burst_flag,total_proxy_0_16,condition_status,risk_score_0_100,recommended_action,candidate_destination_node_id,rationale,human_override_required
PGB-LMR-0001,lemuru,Sardinella lemuru,317.0,whole_fresh,controlled_ice,0.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,62.45,105.55,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N004,RSL 105.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0447,lemuru,Sardinella lemuru,1359.0,frozen,logger_gap,36.0,168.0,N018,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,69.78,98.22,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.7,PROCESS_EXPORT_CANDIDATE,N018,RSL 98.2 h; sensory 7/16; gaps 12,YES
PGB-LMR-0448,lemuru,Sardinella lemuru,1496.0,frozen,freezer_transfer,36.0,168.0,N019,COMPLETE,N001,-18.1,-14.79,7.0,0.5,0.0,0.0,70.32,97.68,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,40.1,PROCESS_EXPORT_CANDIDATE,N019,RSL 97.7 h; sensory 7/16; gaps 0,YES
PGB-LMR-0449,lemuru,Sardinella lemuru,1633.0,processed,controlled_ice,36.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,71.12,96.88,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,39.4,PROCESS_EXPORT_CANDIDATE,N020,RSL 96.9 h; sensory 7/16; gaps 0,YES
PGB-LMR-0450,lemuru,Sardinella lemuru,1770.0,whole_fresh,delayed_chilling_2h,36.0,168.0,N004,PARTIAL,N001,1.09,2.23,20.52,3.75,2.5,1.75,110.33,57.67,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.5,DOMESTIC_CHILLED,N004,RSL 57.7 h; sensory 10/16; gaps 0,YES
PGB-LMR-0451,lemuru,Sardinella lemuru,1907.0,whole_fresh,melted_ice,36.0,168.0,N004,COMPLETE,N001,1.09,6.11,11.1,29.25,14.25,0.0,167.68,0.32,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.2,PROCESS_IMMEDIATELY,N004,RSL 0.3 h; sensory 15/16; gaps 0,YES
PGB-LMR-0452,lemuru,Sardinella lemuru,224.0,whole_fresh,loading_excursion,36.0,168.0,N006,COMPLETE,N001,1.09,2.17,16.97,4.75,1.75,0.5,109.69,58.31,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,60.8,DOMESTIC_CHILLED,N006,RSL 58.3 h; sensory 10/16; gaps 0,YES
PGB-LMR-0453,lemuru,Sardinella lemuru,361.0,whole_fresh,warm_auction_delay,36.0,168.0,N006,COMPLETE,N001,1.29,6.01,31.03,10.25,9.0,8.5,144.54,23.46,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,84.4,MANUAL_INSPECTION,N006,RSL 23.5 h; sensory 14/16; gaps 0,YES
PGB-LMR-0454,lemuru,Sardinella lemuru,498.0,whole_fresh,reice_recovery,36.0,168.0,N008,COMPLETE,N001,0.89,2.77,21.81,6.75,4.0,2.5,118.05,49.95,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,67.7,DOMESTIC_CHILLED,N008,RSL 49.9 h; sensory 11/16; gaps 0,YES
PGB-LMR-0455,lemuru,Sardinella lemuru,635.0,whole_fresh,logger_gap,36.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,99.34,68.66,12,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,59.9,MANUAL_INSPECTION,N008,RSL 68.7 h; sensory 10/16; gaps 12,YES
PGB-LMR-0456,lemuru,Sardinella lemuru,772.0,whole_fresh,freezer_transfer,36.0,168.0,N002,PARTIAL,N001,1.49,1.74,7.0,0.75,0.0,0.0,101.94,66.06,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.0,RE_ICE_AND_ROUTE,N002,RSL 66.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0457,lemuru,Sardinella lemuru,909.0,frozen,controlled_ice,36.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,71.19,96.81,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,39.4,PROCESS_EXPORT_CANDIDATE,N018,RSL 96.8 h; sensory 7/16; gaps 0,YES
PGB-LMR-0458,lemuru,Sardinella lemuru,1046.0,frozen,delayed_chilling_2h,36.0,168.0,N019,COMPLETE,N001,-18.1,-14.63,13.0,1.25,0.25,0.0,72.07,95.93,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.4,PROCESS_EXPORT_CANDIDATE,N019,RSL 95.9 h; sensory 7/16; gaps 0,YES
PGB-LMR-0459,lemuru,Sardinella lemuru,1183.0,processed,melted_ice,36.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,70.64,97.36,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.9,PROCESS_EXPORT_CANDIDATE,N020,RSL 97.4 h; sensory 7/16; gaps 0,YES
PGB-LMR-0460,lemuru,Sardinella lemuru,1320.0,whole_fresh,loading_excursion,36.0,168.0,N008,COMPLETE,N001,1.09,2.16,16.62,5.0,1.75,0.5,109.45,58.55,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,60.7,DOMESTIC_CHILLED,N008,RSL 58.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0461,lemuru,Sardinella lemuru,1457.0,whole_fresh,warm_auction_delay,36.0,168.0,N008,COMPLETE,N001,1.29,6.07,31.14,10.25,9.0,8.5,144.58,23.42,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,84.5,MANUAL_INSPECTION,N008,RSL 23.4 h; sensory 14/16; gaps 0,YES
PGB-LMR-0462,lemuru,Sardinella lemuru,1594.0,whole_fresh,reice_recovery,36.0,168.0,N004,PARTIAL,N001,0.89,2.96,23.89,7.0,4.25,3.0,119.37,48.63,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,68.1,DOMESTIC_CHILLED,N004,RSL 48.6 h; sensory 11/16; gaps 0,YES
PGB-LMR-0463,lemuru,Sardinella lemuru,1731.0,whole_fresh,logger_gap,36.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,99.27,68.73,12,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,59.9,MANUAL_INSPECTION,N004,RSL 68.7 h; sensory 10/16; gaps 12,YES
PGB-LMR-0464,lemuru,Sardinella lemuru,1868.0,whole_fresh,freezer_transfer,36.0,168.0,N005,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,101.87,66.13,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.0,RE_ICE_AND_ROUTE,N005,RSL 66.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0465,lemuru,Sardinella lemuru,185.0,whole_fresh,controlled_ice,36.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,98.37,69.63,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,54.9,RE_ICE_AND_ROUTE,N006,RSL 69.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0466,lemuru,Sardinella lemuru,322.0,whole_fresh,delayed_chilling_2h,36.0,168.0,N008,COMPLETE,N001,1.09,2.26,21.21,3.75,2.5,1.75,110.55,57.45,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.6,DOMESTIC_CHILLED,N008,RSL 57.5 h; sensory 10/16; gaps 0,YES
PGB-LMR-0467,lemuru,Sardinella lemuru,459.0,frozen,melted_ice,36.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,70.58,97.42,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.9,PROCESS_EXPORT_CANDIDATE,N018,RSL 97.4 h; sensory 7/16; gaps 0,YES
PGB-LMR-0468,lemuru,Sardinella lemuru,596.0,frozen,loading_excursion,36.0,168.0,N019,PARTIAL,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,71.42,96.58,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,41.7,PROCESS_EXPORT_CANDIDATE,N019,RSL 96.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0469,lemuru,Sardinella lemuru,733.0,processed,warm_auction_delay,36.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,72.33,95.67,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,45.5,PROCESS_EXPORT_CANDIDATE,N020,RSL 95.7 h; sensory 7/16; gaps 0,YES
PGB-LMR-0470,lemuru,Sardinella lemuru,870.0,whole_fresh,reice_recovery,36.0,168.0,N006,COMPLETE,N001,0.89,2.91,23.34,6.75,4.0,2.75,119.11,48.89,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,68.1,DOMESTIC_CHILLED,N006,RSL 48.9 h; sensory 11/16; gaps 0,YES
PGB-LMR-0471,lemuru,Sardinella lemuru,1007.0,whole_fresh,logger_gap,36.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,99.32,68.68,12,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,59.9,MANUAL_INSPECTION,N006,RSL 68.7 h; sensory 10/16; gaps 12,YES
PGB-LMR-0472,lemuru,Sardinella lemuru,1144.0,whole_fresh,freezer_transfer,36.0,168.0,N007,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,101.93,66.07,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.0,RE_ICE_AND_ROUTE,N007,RSL 66.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0473,lemuru,Sardinella lemuru,1281.0,whole_fresh,controlled_ice,36.0,168.0,N008,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,98.45,69.55,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,54.9,RE_ICE_AND_ROUTE,N008,RSL 69.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0474,lemuru,Sardinella lemuru,1418.0,whole_fresh,delayed_chilling_2h,36.0,168.0,N004,PARTIAL,N001,1.09,2.29,21.66,3.75,2.5,1.75,110.72,57.28,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.6,DOMESTIC_CHILLED,N004,RSL 57.3 h; sensory 10/16; gaps 0,YES
PGB-LMR-0475,lemuru,Sardinella lemuru,1555.0,whole_fresh,melted_ice,36.0,168.0,N004,COMPLETE,N001,1.1,6.12,11.1,29.0,14.5,0.0,167.79,0.21,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.2,PROCESS_IMMEDIATELY,N004,RSL 0.2 h; sensory 15/16; gaps 0,YES
PGB-LMR-0476,lemuru,Sardinella lemuru,1692.0,whole_fresh,loading_excursion,36.0,168.0,N006,COMPLETE,N001,1.09,2.25,18.68,5.0,1.75,1.0,110.8,57.2,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.2,DOMESTIC_CHILLED,N006,RSL 57.2 h; sensory 10/16; gaps 0,YES
PGB-LMR-0477,lemuru,Sardinella lemuru,1829.0,frozen,warm_auction_delay,36.0,168.0,N018,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,72.37,95.63,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,45.5,PROCESS_EXPORT_CANDIDATE,N018,RSL 95.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0478,lemuru,Sardinella lemuru,1966.0,frozen,reice_recovery,36.0,168.0,N019,COMPLETE,N001,-18.1,-14.74,9.0,1.0,0.0,0.0,70.88,97.12,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.5,PROCESS_EXPORT_CANDIDATE,N019,RSL 97.1 h; sensory 7/16; gaps 0,YES
PGB-LMR-0479,lemuru,Sardinella lemuru,283.0,processed,logger_gap,36.0,168.0,N020,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,69.8,98.2,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.7,PROCESS_EXPORT_CANDIDATE,N020,RSL 98.2 h; sensory 7/16; gaps 12,YES
PGB-LMR-0480,lemuru,Sardinella lemuru,420.0,whole_fresh,freezer_transfer,36.0,168.0,N002,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,101.88,66.12,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.0,RE_ICE_AND_ROUTE,N002,RSL 66.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0481,lemuru,Sardinella lemuru,557.0,whole_fresh,controlled_ice,48.0,168.0,N005,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,110.38,57.62,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,58.8,DOMESTIC_CHILLED,N005,RSL 57.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0482,lemuru,Sardinella lemuru,694.0,whole_fresh,delayed_chilling_2h,48.0,168.0,N006,COMPLETE,N001,1.09,2.3,22.0,3.75,2.5,1.75,122.8,45.2,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,70.0,DOMESTIC_CHILLED,N006,RSL 45.2 h; sensory 12/16; gaps 0,YES
PGB-LMR-0483,lemuru,Sardinella lemuru,831.0,whole_fresh,melted_ice,48.0,168.0,N006,COMPLETE,N001,1.09,6.11,11.1,29.25,14.5,0.0,179.67,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N006,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0484,lemuru,Sardinella lemuru,968.0,whole_fresh,loading_excursion,48.0,168.0,N008,COMPLETE,N001,1.09,2.23,18.36,5.0,1.75,0.75,122.48,45.52,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.3,DOMESTIC_CHILLED,N008,RSL 45.5 h; sensory 12/16; gaps 0,YES
PGB-LMR-0485,lemuru,Sardinella lemuru,1105.0,whole_fresh,warm_auction_delay,48.0,168.0,N008,COMPLETE,N001,1.29,5.75,29.71,10.25,9.0,8.5,156.33,11.67,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,MANUAL_INSPECTION,N008,RSL 11.7 h; sensory 15/16; gaps 0,YES
PGB-LMR-0486,lemuru,Sardinella lemuru,1242.0,whole_fresh,reice_recovery,48.0,168.0,N004,PARTIAL,N001,0.89,2.83,22.38,6.75,4.0,2.75,130.5,37.5,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,74.0,DOMESTIC_CHILLED,N004,RSL 37.5 h; sensory 12/16; gaps 0,YES
PGB-LMR-0487,lemuru,Sardinella lemuru,1379.0,frozen,logger_gap,48.0,168.0,N018,COMPLETE,N001,-18.1,-14.65,12.0,1.25,0.0,0.0,81.82,86.18,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.6,PROCESS_EXPORT_CANDIDATE,N018,RSL 86.2 h; sensory 7/16; gaps 12,YES
PGB-LMR-0488,lemuru,Sardinella lemuru,1516.0,frozen,freezer_transfer,48.0,168.0,N019,COMPLETE,N001,-18.1,-14.79,7.0,0.5,0.0,0.0,82.37,85.63,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,44.1,PROCESS_EXPORT_CANDIDATE,N019,RSL 85.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0489,lemuru,Sardinella lemuru,1653.0,processed,controlled_ice,48.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,83.18,84.82,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.3,PROCESS_EXPORT_CANDIDATE,N020,RSL 84.8 h; sensory 7/16; gaps 0,YES
PGB-LMR-0490,lemuru,Sardinella lemuru,1790.0,whole_fresh,delayed_chilling_2h,48.0,168.0,N008,COMPLETE,N001,1.09,2.23,20.12,3.75,2.5,1.75,122.25,45.75,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.8,DOMESTIC_CHILLED,N008,RSL 45.7 h; sensory 12/16; gaps 0,YES
PGB-LMR-0491,lemuru,Sardinella lemuru,1927.0,whole_fresh,melted_ice,48.0,168.0,N008,COMPLETE,N001,1.09,6.12,11.1,29.0,14.5,0.0,179.79,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N008,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0492,lemuru,Sardinella lemuru,244.0,whole_fresh,loading_excursion,48.0,168.0,N004,PARTIAL,N001,1.09,2.22,17.87,5.0,1.75,0.75,122.39,45.61,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.3,DOMESTIC_CHILLED,N004,RSL 45.6 h; sensory 12/16; gaps 0,YES
PGB-LMR-0493,lemuru,Sardinella lemuru,381.0,whole_fresh,warm_auction_delay,48.0,168.0,N004,COMPLETE,N001,1.29,5.85,30.4,10.25,9.0,8.5,156.44,11.56,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,MANUAL_INSPECTION,N004,RSL 11.6 h; sensory 15/16; gaps 0,YES
PGB-LMR-0494,lemuru,Sardinella lemuru,518.0,whole_fresh,reice_recovery,48.0,168.0,N006,COMPLETE,N001,0.89,2.8,21.91,6.75,4.0,2.5,130.35,37.65,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.9,DOMESTIC_CHILLED,N006,RSL 37.7 h; sensory 12/16; gaps 0,YES
PGB-LMR-0495,lemuru,Sardinella lemuru,655.0,whole_fresh,logger_gap,48.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,111.31,56.69,12,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.0,MANUAL_INSPECTION,N006,RSL 56.7 h; sensory 11/16; gaps 12,YES
PGB-LMR-0496,lemuru,Sardinella lemuru,792.0,whole_fresh,freezer_transfer,48.0,168.0,N008,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,113.9,54.1,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.0,DOMESTIC_CHILLED,N008,RSL 54.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0497,lemuru,Sardinella lemuru,929.0,frozen,controlled_ice,48.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,83.13,84.87,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,43.3,PROCESS_EXPORT_CANDIDATE,N018,RSL 84.9 h; sensory 7/16; gaps 0,YES
PGB-LMR-0498,lemuru,Sardinella lemuru,1066.0,frozen,delayed_chilling_2h,48.0,168.0,N019,PARTIAL,N001,-18.1,-14.63,13.0,1.25,0.25,0.0,84.0,84.0,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.7,PROCESS_EXPORT_CANDIDATE,N019,RSL 84 h; sensory 9/16; gaps 0,YES
PGB-LMR-0499,lemuru,Sardinella lemuru,1203.0,processed,melted_ice,48.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,82.58,85.42,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,46.8,PROCESS_EXPORT_CANDIDATE,N020,RSL 85.4 h; sensory 7/16; gaps 0,YES
PGB-LMR-0500,lemuru,Sardinella lemuru,1340.0,whole_fresh,loading_excursion,48.0,168.0,N006,COMPLETE,N001,1.09,2.19,17.52,5.0,1.75,0.5,121.94,46.06,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.2,DOMESTIC_CHILLED,N006,RSL 46.1 h; sensory 12/16; gaps 0,YES
PGB-LMR-0501,lemuru,Sardinella lemuru,1477.0,whole_fresh,warm_auction_delay,48.0,168.0,N006,COMPLETE,N001,1.29,5.93,30.65,10.25,9.0,8.5,156.5,11.5,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,MANUAL_INSPECTION,N006,RSL 11.5 h; sensory 15/16; gaps 0,YES
PGB-LMR-0502,lemuru,Sardinella lemuru,1614.0,whole_fresh,reice_recovery,48.0,168.0,N008,COMPLETE,N001,0.89,2.77,21.91,6.75,4.0,2.5,130.08,37.92,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.8,DOMESTIC_CHILLED,N008,RSL 37.9 h; sensory 12/16; gaps 0,YES
PGB-LMR-0503,lemuru,Sardinella lemuru,1751.0,whole_fresh,logger_gap,48.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,111.28,56.72,12,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.0,MANUAL_INSPECTION,N008,RSL 56.7 h; sensory 11/16; gaps 12,YES
PGB-LMR-0504,lemuru,Sardinella lemuru,1888.0,whole_fresh,freezer_transfer,48.0,168.0,N004,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,113.9,54.1,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.0,DOMESTIC_CHILLED,N004,RSL 54.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0505,lemuru,Sardinella lemuru,205.0,whole_fresh,controlled_ice,48.0,168.0,N005,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,110.42,57.58,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,58.8,DOMESTIC_CHILLED,N005,RSL 57.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0506,lemuru,Sardinella lemuru,342.0,whole_fresh,delayed_chilling_2h,48.0,168.0,N006,COMPLETE,N001,1.09,2.24,20.58,3.75,2.5,1.75,122.36,45.64,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.8,DOMESTIC_CHILLED,N006,RSL 45.6 h; sensory 12/16; gaps 0,YES
PGB-LMR-0507,lemuru,Sardinella lemuru,479.0,frozen,melted_ice,48.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,82.64,85.36,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,46.9,PROCESS_EXPORT_CANDIDATE,N018,RSL 85.4 h; sensory 7/16; gaps 0,YES
PGB-LMR-0508,lemuru,Sardinella lemuru,616.0,frozen,loading_excursion,48.0,168.0,N019,COMPLETE,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,83.48,84.52,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,45.6,PROCESS_EXPORT_CANDIDATE,N019,RSL 84.5 h; sensory 7/16; gaps 0,YES
PGB-LMR-0509,lemuru,Sardinella lemuru,753.0,processed,warm_auction_delay,48.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,84.38,83.62,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,53.8,PROCESS_EXPORT_CANDIDATE,N020,RSL 83.6 h; sensory 9/16; gaps 0,YES
PGB-LMR-0510,lemuru,Sardinella lemuru,890.0,whole_fresh,reice_recovery,48.0,168.0,N004,PARTIAL,N001,0.89,2.77,21.71,6.75,4.0,2.5,130.08,37.92,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.8,DOMESTIC_CHILLED,N004,RSL 37.9 h; sensory 12/16; gaps 0,YES
PGB-LMR-0511,lemuru,Sardinella lemuru,1027.0,whole_fresh,logger_gap,48.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,111.33,56.67,12,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.0,MANUAL_INSPECTION,N004,RSL 56.7 h; sensory 11/16; gaps 12,YES
PGB-LMR-0512,lemuru,Sardinella lemuru,1164.0,whole_fresh,freezer_transfer,48.0,168.0,N006,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,113.91,54.09,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.0,DOMESTIC_CHILLED,N006,RSL 54.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0513,lemuru,Sardinella lemuru,1301.0,whole_fresh,controlled_ice,48.0,168.0,N007,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,110.41,57.59,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,58.8,DOMESTIC_CHILLED,N007,RSL 57.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0514,lemuru,Sardinella lemuru,1438.0,whole_fresh,delayed_chilling_2h,48.0,168.0,N008,COMPLETE,N001,1.09,2.25,20.74,3.75,2.5,1.75,122.47,45.53,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.8,DOMESTIC_CHILLED,N008,RSL 45.5 h; sensory 12/16; gaps 0,YES
PGB-LMR-0515,lemuru,Sardinella lemuru,1575.0,whole_fresh,melted_ice,48.0,168.0,N008,COMPLETE,N001,1.1,6.11,11.1,29.25,14.75,0.0,179.69,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N008,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0516,lemuru,Sardinella lemuru,1712.0,whole_fresh,loading_excursion,48.0,168.0,N004,PARTIAL,N001,1.09,2.15,16.68,4.75,1.75,0.5,121.34,46.66,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,69.0,DOMESTIC_CHILLED,N004,RSL 46.7 h; sensory 12/16; gaps 0,YES
PGB-LMR-0517,lemuru,Sardinella lemuru,1849.0,frozen,warm_auction_delay,48.0,168.0,N018,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,84.31,83.69,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,53.8,PROCESS_EXPORT_CANDIDATE,N018,RSL 83.7 h; sensory 9/16; gaps 0,YES
PGB-LMR-0518,lemuru,Sardinella lemuru,1986.0,frozen,reice_recovery,48.0,168.0,N019,COMPLETE,N001,-18.1,-14.74,9.0,1.0,0.0,0.0,82.85,85.15,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.4,PROCESS_EXPORT_CANDIDATE,N019,RSL 85.2 h; sensory 7/16; gaps 0,YES
PGB-LMR-0519,lemuru,Sardinella lemuru,303.0,processed,logger_gap,48.0,168.0,N020,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,81.79,86.21,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,47.6,PROCESS_EXPORT_CANDIDATE,N020,RSL 86.2 h; sensory 7/16; gaps 12,YES
PGB-LMR-0520,lemuru,Sardinella lemuru,440.0,whole_fresh,freezer_transfer,48.0,168.0,N008,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,113.89,54.11,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.0,DOMESTIC_CHILLED,N008,RSL 54.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0521,lemuru,Sardinella lemuru,577.0,whole_fresh,controlled_ice,72.0,168.0,N011,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,134.41,33.59,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,71.1,DOMESTIC_CHILLED,N011,RSL 33.6 h; sensory 12/16; gaps 0,YES
